Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QA","Live Animals","137","Mauritius","5112","Stocks","1068","Ducks","2018","2018","1000 Head","40","Im","FAO data based on imputation methodology",""
"QA","Live Animals","137","Mauritius","5112","Stocks","1072","Geese and guinea fowls","2018","2018","1000 Head","21","Im","FAO data based on imputation methodology",""
"QA","Live Animals","137","Mauritius","5111","Stocks","1016","Goats","2018","2018","Head","26026","","Official data",""
"QA","Live Animals","137","Mauritius","5111","Stocks","1096","Horses","2018","2018","Head","150","Im","FAO data based on imputation methodology",""
"QA","Live Animals","137","Mauritius","5111","Stocks","1110","Mules","2018","2018","Head","20","Im","FAO data based on imputation methodology",""
"QA","Live Animals","137","Mauritius","5111","Stocks","1034","Pigs","2018","2018","Head","19662","","Official data",""
"QA","Live Animals","137","Mauritius","5112","Stocks","1140","Rabbits and hares","2018","2018","1000 Head","5","Im","FAO data based on imputation methodology",""
"QA","Live Animals","137","Mauritius","5111","Stocks","976","Sheep","2018","2018","Head","3806","","Official data",""
"QA","Live Animals","137","Mauritius","5112","Stocks","1079","Turkeys","2018","2018","1000 Head","2","Im","FAO data based on imputation methodology",""
"QA","Live Animals","138","Mexico","5111","Stocks","1107","Asses","2018","2018","Head","3283853","Im","FAO data based on imputation methodology",""
"QA","Live Animals","138","Mexico","5114","Stocks","1181","Beehives","2018","2018","No","2172107","","Official data",""
"QA","Live Animals","138","Mexico","5111","Stocks","866","Cattle","2018","2018","Head","34820271","","Official data",""
"QA","Live Animals","138","Mexico","5112","Stocks","1057","Chickens","2018","2018","1000 Head","568372","","Official data",""
"QA","Live Animals","138","Mexico","5112","Stocks","1068","Ducks","2018","2018","1000 Head","8504","Im","FAO data based on imputation methodology",""
"QA","Live Animals","138","Mexico","5111","Stocks","1016","Goats","2018","2018","Head","8749589","","Official data",""
"QA","Live Animals","138","Mexico","5111","Stocks","1096","Horses","2018","2018","Head","6385102","Im","FAO data based on imputation methodology",""
"QA","Live Animals","138","Mexico","5111","Stocks","1110","Mules","2018","2018","Head","3287449","Im","FAO data based on imputation methodology",""
"QA","Live Animals","138","Mexico","5111","Stocks","1034","Pigs","2018","2018","Head","17838900","","Official data",""
"QA","Live Animals","138","Mexico","5112","Stocks","1140","Rabbits and hares","2018","2018","1000 Head","1407","Im","FAO data based on imputation methodology",""
"QA","Live Animals","138","Mexico","5111","Stocks","976","Sheep","2018","2018","Head","8683835","","Official data",""
"QA","Live Animals","138","Mexico","5112","Stocks","1079","Turkeys","2018","2018","1000 Head","3775","","Official data",""
"QA","Live Animals","145","Micronesia (Federated States of)","5111","Stocks","946","Buffaloes","2018","2018","Head","177","Im","FAO data based on imputation methodology",""
"QA","Live Animals","145","Micronesia (Federated States of)","5111","Stocks","866","Cattle","2018","2018","Head","18023","Im","FAO data based on imputation methodology",""
"QA","Live Animals","145","Micronesia (Federated States of)","5112","Stocks","1057","Chickens","2018","2018","1000 Head","191","Im","FAO data based on imputation methodology",""
"QA","Live Animals","145","Micronesia (Federated States of)","5112","Stocks","1068","Ducks","2018","2018","1000 Head","1","Im","FAO data based on imputation methodology",""
"QA","Live Animals","145","Micronesia (Federated States of)","5111","Stocks","1016","Goats","2018","2018","Head","4672","Im","FAO data based on imputation methodology",""
"QA","Live Animals","145","Micronesia (Federated States of)","5111","Stocks","1034","Pigs","2018","2018","Head","37927","Im","FAO data based on imputation methodology",""
"QA","Live Animals","141","Mongolia","5111","Stocks","1107","Asses","2018","2018","Head","38","","Official data",""
"QA","Live Animals","141","Mongolia","5114","Stocks","1181","Beehives","2018","2018","No","9791","","Official data",""
"QA","Live Animals","141","Mongolia","5111","Stocks","1126","Camels","2018","2018","Head","459702","","Official data",""
"QA","Live Animals","141","Mongolia","5111","Stocks","866","Cattle","2018","2018","Head","4380879","","Official data",""
"QA","Live Animals","141","Mongolia","5112","Stocks","1057","Chickens","2018","2018","1000 Head","878","","Official data",""
"QA","Live Animals","141","Mongolia","5111","Stocks","1016","Goats","2018","2018","Head","27124703","","Official data",""
"QA","Live Animals","141","Mongolia","5111","Stocks","1096","Horses","2018","2018","Head","3940092","","Official data",""
"QA","Live Animals","141","Mongolia","5111","Stocks","1034","Pigs","2018","2018","Head","27819","","Official data",""
"QA","Live Animals","141","Mongolia","5111","Stocks","976","Sheep","2018","2018","Head","30554804","","Official data",""
"QA","Live Animals","273","Montenegro","5114","Stocks","1181","Beehives","2018","2018","No","65425","Im","FAO data based on imputation methodology",""
"QA","Live Animals","273","Montenegro","5111","Stocks","866","Cattle","2018","2018","Head","86539","Im","FAO data based on imputation methodology",""
"QA","Live Animals","273","Montenegro","5112","Stocks","1057","Chickens","2018","2018","1000 Head","680","F","FAO estimate",""
"QA","Live Animals","273","Montenegro","5111","Stocks","1016","Goats","2018","2018","Head","30087","Im","FAO data based on imputation methodology",""
"QA","Live Animals","273","Montenegro","5111","Stocks","1096","Horses","2018","2018","Head","4053","Im","FAO data based on imputation methodology",""
"QA","Live Animals","273","Montenegro","5111","Stocks","1034","Pigs","2018","2018","Head","21821","Im","FAO data based on imputation methodology",""
"QA","Live Animals","273","Montenegro","5111","Stocks","976","Sheep","2018","2018","Head","186490","Im","FAO data based on imputation methodology",""
"QA","Live Animals","142","Montserrat","5111","Stocks","1107","Asses","2018","2018","Head","404","Im","FAO data based on imputation methodology",""
"QA","Live Animals","142","Montserrat","5111","Stocks","866","Cattle","2018","2018","Head","10074","Im","FAO data based on imputation methodology",""
"QA","Live Animals","142","Montserrat","5112","Stocks","1057","Chickens","2018","2018","1000 Head","35","Im","FAO data based on imputation methodology",""
"QA","Live Animals","142","Montserrat","5111","Stocks","1016","Goats","2018","2018","Head","7186","Im","FAO data based on imputation methodology",""
"QA","Live Animals","142","Montserrat","5111","Stocks","1034","Pigs","2018","2018","Head","1232","Im","FAO data based on imputation methodology",""
"QA","Live Animals","142","Montserrat","5111","Stocks","976","Sheep","2018","2018","Head","4839","Im","FAO data based on imputation methodology",""
"QA","Live Animals","143","Morocco","5111","Stocks","1107","Asses","2018","2018","Head","934000","","Official data",""
"QA","Live Animals","143","Morocco","5114","Stocks","1181","Beehives","2018","2018","No","370895","Im","FAO data based on imputation methodology",""
"QA","Live Animals","143","Morocco","5111","Stocks","1126","Camels","2018","2018","Head","59823","Im","FAO data based on imputation methodology",""
"QA","Live Animals","143","Morocco","5111","Stocks","866","Cattle","2018","2018","Head","3441000","","Official data",""
"QA","Live Animals","143","Morocco","5112","Stocks","1057","Chickens","2018","2018","1000 Head","204604","Im","FAO data based on imputation methodology",""
"QA","Live Animals","143","Morocco","5111","Stocks","1016","Goats","2018","2018","Head","5731000","","Official data",""
"QA","Live Animals","143","Morocco","5111","Stocks","1096","Horses","2018","2018","Head","190000","","Official data",""
"QA","Live Animals","143","Morocco","5111","Stocks","1110","Mules","2018","2018","Head","390000","","Official data",""
"QA","Live Animals","143","Morocco","5111","Stocks","1034","Pigs","2018","2018","Head","8001","Im","FAO data based on imputation methodology",""
"QA","Live Animals","143","Morocco","5111","Stocks","976","Sheep","2018","2018","Head","19880000","","Official data",""
"QA","Live Animals","143","Morocco","5112","Stocks","1079","Turkeys","2018","2018","1000 Head","9995","Im","FAO data based on imputation methodology",""
"QA","Live Animals","144","Mozambique","5111","Stocks","1107","Asses","2018","2018","Head","49428","Im","FAO data based on imputation methodology",""
"QA","Live Animals","144","Mozambique","5114","Stocks","1181","Beehives","2018","2018","No","46243","Im","FAO data based on imputation methodology",""
"QA","Live Animals","144","Mozambique","5111","Stocks","866","Cattle","2018","2018","Head","2020189","","Official data",""
"QA","Live Animals","144","Mozambique","5112","Stocks","1057","Chickens","2018","2018","1000 Head","16916","Im","FAO data based on imputation methodology",""
"QA","Live Animals","144","Mozambique","5112","Stocks","1068","Ducks","2018","2018","1000 Head","2552","Im","FAO data based on imputation methodology",""
"QA","Live Animals","144","Mozambique","5112","Stocks","1072","Geese and guinea fowls","2018","2018","1000 Head","15857","Im","FAO data based on imputation methodology",""
"QA","Live Animals","144","Mozambique","5111","Stocks","1016","Goats","2018","2018","Head","3759597","Im","FAO data based on imputation methodology",""
"QA","Live Animals","144","Mozambique","5111","Stocks","1034","Pigs","2018","2018","Head","1680213","Im","FAO data based on imputation methodology",""
"QA","Live Animals","144","Mozambique","5112","Stocks","1140","Rabbits and hares","2018","2018","1000 Head","112","Im","FAO data based on imputation methodology",""
"QA","Live Animals","144","Mozambique","5111","Stocks","976","Sheep","2018","2018","Head","169310","Im","FAO data based on imputation methodology",""
"QA","Live Animals","144","Mozambique","5112","Stocks","1079","Turkeys","2018","2018","1000 Head","178","Im","FAO data based on imputation methodology",""
"QA","Live Animals","28","Myanmar","5114","Stocks","1181","Beehives","2018","2018","No","68691","Im","FAO data based on imputation methodology",""
"QA","Live Animals","28","Myanmar","5111","Stocks","946","Buffaloes","2018","2018","Head","3790031","Im","FAO data based on imputation methodology",""
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2018","2018","Head","17418364","Im","FAO data based on imputation methodology",""
"QA","Live Animals","28","Myanmar","5112","Stocks","1057","Chickens","2018","2018","1000 Head","309011","Im","FAO data based on imputation methodology",""
"QA","Live Animals","28","Myanmar","5112","Stocks","1068","Ducks","2018","2018","1000 Head","18930","Im","FAO data based on imputation methodology",""
"QA","Live Animals","28","Myanmar","5112","Stocks","1072","Geese and guinea fowls","2018","2018","1000 Head","2265","Im","FAO data based on imputation methodology",""
"QA","Live Animals","28","Myanmar","5111","Stocks","1016","Goats","2018","2018","Head","4591807","Im","FAO data based on imputation methodology",""
"QA","Live Animals","28","Myanmar","5111","Stocks","1096","Horses","2018","2018","Head","96810","Im","FAO data based on imputation methodology",""
"QA","Live Animals","28","Myanmar","5111","Stocks","1110","Mules","2018","2018","Head","999","Im","FAO data based on imputation methodology",""
"QA","Live Animals","28","Myanmar","5112","Stocks","1083","Pigeons, other birds","2018","2018","1000 Head","722","Im","FAO data based on imputation methodology",""
"QA","Live Animals","28","Myanmar","5111","Stocks","1034","Pigs","2018","2018","Head","12934454","Im","FAO data based on imputation methodology",""
"QA","Live Animals","28","Myanmar","5111","Stocks","976","Sheep","2018","2018","Head","1334305","Im","FAO data based on imputation methodology",""
"QA","Live Animals","28","Myanmar","5112","Stocks","1079","Turkeys","2018","2018","1000 Head","3","Im","FAO data based on imputation methodology",""
"QA","Live Animals","147","Namibia","5111","Stocks","1107","Asses","2018","2018","Head","153126","Im","FAO data based on imputation methodology",""
"QA","Live Animals","147","Namibia","5111","Stocks","1126","Camels","2018","2018","Head","91","Im","FAO data based on imputation methodology",""
"QA","Live Animals","147","Namibia","5111","Stocks","866","Cattle","2018","2018","Head","2897115","Im","FAO data based on imputation methodology",""
"QA","Live Animals","147","Namibia","5112","Stocks","1057","Chickens","2018","2018","1000 Head","4394","Im","FAO data based on imputation methodology",""
"QA","Live Animals","147","Namibia","5111","Stocks","1016","Goats","2018","2018","Head","1895379","Im","FAO data based on imputation methodology",""
